Name,Speech,Lemmas,verse_number,inferred_verse_number
Οἰδίπους,ἔκνιζέ μ᾽ ἀεὶ τοῦθ᾽:  ὑφεῖρπε γὰρ πολύ.,ἐκνίζω ἐγώ ἀεί οὗτος ὑφέρπω γάρ πολύς,,786.0
Οἰδίπους,λάθρᾳ δὲ μητρὸς καὶ πατρὸς πορεύομαι,λάθρῃ δέ μήτηρ καί πατήρ πορεύω,,787.0
Οἰδίπους,"Πυθώδε, καί μ᾽ ὁ Φοῖβος ὧν μὲν ἱκόμην",Πυθώδε καί ἐγώ ὅς Φοῖβος ὅς μέν ἱκνέομαι,,788.0
Οἰδίπους,"ἄτιμον ἐξέπεμψεν, ἄλλα δ᾽ ἄθλια",ἄτιμος ἐκπέμπω ἄλλος δέ ἄθλιος,,789.0
Οἰδίπους,"καὶ δεινὰ καὶ δύστηνα προύφηνεν λέγων,",καί δεῖνα καί δύστηνος ὑφαίνω λέγος,790,790.0
Οἰδίπους,"ὡς μητρὶ μὲν χρείη με μιχθῆναι, γένος δ᾽",ὅς μήτηρ μέν χρέος ἐγώ μίγνυμι γένος δέ,,791.0
Οἰδίπους,"ἄτλητον ἀνθρώποισι δηλώσοιμ᾽ ὁρᾶν,",ἄτλητος ἄνθρωπος δηλόω ὁράω,,792.0
Οἰδίπους,φονεὺς δ᾽ ἐσοίμην τοῦ φυτεύσαντος πατρός.,φονεύς δέ εἰμί ὁ φυτεύω πατήρ,,793.0
Οἰδίπους,"κἀγὼ 'πακούσας ταῦτα τὴν Κορινθίαν,",ἄγαμαι ἐπακούω οὗτος ὁ Κορίνθιος,,794.0
Οἰδίπους,"ἄστροις τὸ λοιπὸν ἐκμετρούμενος, χθόνα",ἄστρον ὁ λοιπός ἐκμετρέω χθών,795,795.0
Οἰδίπους,"ἔφευγον, ἔνθα μήποτ᾽ ὀψοίμην κακῶν",φεύγω ἔνθα μήποτε ὁράω κάκη,,796.0
Οἰδίπους,χρησμῶν ὀνείδη τῶν ἐμῶν τελούμενα.,χρησμός ὄνειδος ὁ ἐμέω τέλλω,,797.0
Οἰδίπους,"στείχων δ᾽ ἱκνοῦμαι τούσδε τοὺς χώρους, ἐν οἷς",στείχω δέ ἱκνέομαι ὅδε ὁ Χῶρος ἐν ὅς,,798.0
Οἰδίπους,σὺ τὸν τύραννον τοῦτον ὄλλυσθαι λέγεις.,σύ ὁ τύραννος οὗτος ὄλλυμι λέγω,,799.0
Χορός,"ἡμῖν μέν, ὦναξ, ταῦτ᾽ ὀκνήρ᾽:  ἕως δ᾽ ἂν οὖν",ἐγώ μέν ἄναξ οὗτος ὀκνηρός ἕως δέ ἄν οὖν,,800.0
Χορός,"πρὸς τοῦ παρόντος ἐκμάθῃς, ἔχ᾽ ἐλπίδα.",πρός ὁ πάρειμι ἐκμανθάνω ἔχις ἐλπίς,835,835.0
Οἰδίπους,"καὶ μὴν τοσοῦτόν γ᾽ ἐστί μοι τῆς ἐλπίδος,",καί μείς τοσοῦτος γε εἰμί ἐγώ ὁ ἐλπίς,,836.0
Οἰδίπους,τὸν ἄνδρα τὸν βοτῆρα προσμεῖναι μόνον.,ὁ ἀνήρ ὁ βοτήρ προσμένω μόνος,,837.0
Ἰοκάστη,πεφασμένου δὲ τίς ποθ᾽ ἡ προθυμία;,φαίνω δέ τίς πόθι ἧ προθυμία,,838.0
Οἰδίπους,ἐγὼ διδάξω σ᾽:  ἢν γὰρ εὑρεθῇ λέγων,ἐγώ διδάσκω σός ἐάν γάρ εὑρίσκω λέγος,,839.0
Οἰδίπους,"σοὶ ταὔτ᾽, ἔγωγ᾽ ἂν ἐκπεφευγοίην πάθος.",σός ταὐτάζω ἐγώ ἄν ἐκφεύγω πάθος,840,840.0
Ἰοκάστη,ποῖον δέ μου περισσὸν ἤκουσας λόγον;,ποῖος δέ ἐγώ περιίζομαι ἀκούω λόγος,,841.0
Οἰδίπους,λῃστὰς ἔφασκες αὐτὸν ἄνδρας ἐννέπειν,ληιστής φάσκω αὐτός ἀνήρ ἐνέπω,,842.0
Οἰδίπους,ὥς νιν κατακτείνειαν.  εἰ μὲν οὖν ἔτι,ὅς νιν κατακτείνω εἰ μέν οὖν ἔτι,,843.0
Οἰδίπους,"λέξει τὸν αὐτὸν ἀριθμόν, οὐκ ἐγὼ 'κτανον:",λέξις ὁ αὐτός ἀριθμός οὐ ἐγώ κτείνω,,844.0
Οἰδίπους,οὐ γὰρ γένοιτ᾽ ἂν εἷς γε τοῖς πολλοῖς ἴσος:,οὐ γάρ γίγνομαι ἄν εἷς γε ὁ πολύς Ἶσος,845,845.0
Οἰδίπους,"εἰ δ᾽ ἄνδρ᾽ ἕν᾽ οἰόζωνον αὐδήσει, σαφῶς",εἰ δέ ἀνδρίς ἕνος οἰόζωνος αὐδάω σαφής,,846.0
Οἰδίπους,τοῦτ᾽ ἐστὶν ἤδη τοὔργον εἰς ἐμὲ ῥέπον.,οὗτος εἰμί ἤδη ἔργνυμι εἶμι ἐγώ ῥέπω,,847.0
Ἰοκάστη,"ἀλλ᾽ ὡς φανέν γε τοὔπος ὧδ᾽ ἐπίστασο,",ἄλλος ὅς φαίνω γε ἔπος ὧδε ἐφίστημι,,848.0
Ἰοκάστη,κοὐκ ἔστιν αὐτῷ τοῦτό γ᾽ ἐκβαλεῖν πάλιν:,οὐ εἰμί αὐτός οὗτος γε ἐκβάλλω πάλιν,,849.0
Ἰοκάστη,"πόλις γὰρ ἤκουσ᾽, οὐκ ἐγὼ μόνη, τάδε.",πόλις γάρ ἀκούω οὐ ἐγώ μόνος ὅδε,850,850.0
Ἰοκάστη,"εἰ δ᾽ οὖν τι κἀκτρέποιτο τοῦ πρόσθεν λόγου,",εἰ δέ οὖν τίς ἐκτρέπω ὁ πρόσθεν λόγος,,851.0
Ἰοκάστη,"οὔτοι ποτ᾽, ὦναξ, σόν γε Λαΐου φόνον",οὔτοι πότε ἄναξ σός γε λαιός φόνος,,852.0
Ἰοκάστη,"φανεῖ δικαίως ὀρθόν, ὅν γε Λοξίας",φαίνω δίκαιος ὀρθός ὅς γε Λοξίας,,853.0
Ἰοκάστη,διεῖπε χρῆναι παιδὸς ἐξ ἐμοῦ θανεῖν.,διεῖπον χρή παῖς ἐξ ἐγώ θνήσκω,,854.0
Ἰοκάστη,καίτοι νιν οὐ κεῖνός γ᾽ ὁ δύστηνός ποτε,καίτοι νιν οὐ ἐκεῖνος γε ὅς δύστηνος πότε,855,855.0
Ἰοκάστη,"κατέκταν᾽, ἀλλ᾽ αὐτὸς πάροιθεν ὤλετο.",κατακτείνω ἄλλος αὐτός πάροιθε ὄλλυμι,,856.0
Ἰοκάστη,ὥστ᾽ οὐχὶ μαντείας γ᾽ ἂν οὔτε τῇδ᾽ ἐγὼ,ὥστε οὐ μαντεία γε ἄν οὔτε ὅδε ἐγώ,,857.0
Ἰοκάστη,βλέψαιμ᾽ ἂν εἵνεκ᾽ οὔτε τῇδ᾽ ἂν ὕστερον.,βλέπω ἄν ἕνεκα οὔτε ὅδε ἄν ὕστερον,,858.0
Οἰδίπους,καλῶς νομίζεις: ἀλλ᾽ ὅμως τὸν ἐργάτην,κάλως νομίζω ἄλλος ὅμως ὁ ἐργάτης,,859.0
Οἰδίπους,πέμψον τινὰ στελοῦντα μηδὲ τοῦτ᾽ ἀφῇς.,πέμπω τίς στέλλω Μῆδος οὗτος ἀφίημι,860,860.0
Ἰοκάστη,πέμψω ταχύνασ᾽:  ἀλλ᾽ ἴωμεν ἐς δόμους:,πέμπω ταχύνω ἄλλος εἶμι εἰς δόμος,,861.0
Ἰοκάστη,οὐδὲν γὰρ ἂν πράξαιμ᾽ ἂν ὧν οὐ σοὶ φίλον.,οὐδείς γάρ ἄν πράσσω ἄν ὅς οὐ σός φίλος,,862.0
Χορός,εἴ μοι ξυνείη φέροντι,εἰ ἐγώ σύνειμι φέρω,,863.0
Χορός,μοῖρα τὰν εὔσεπτον ἁγνείαν λόγων,μοῖρα ὁ εὔσεπτος ἁγνεία λόγος,,864.0
Χορός,"ἔργων τε πάντων, ὧν νόμοι πρόκεινται",ἔργνυμι σύ πᾶς ὅς νόμος πρόκειμαι,865,865.0
Χορός,"ὑψίποδες, οὐρανίαν",ὑψίπους Οὐρανία,,866.0
Χορός,"δι᾽ αἰθέρα τεκνωθέντες, ὧν Ὄλυμπος",Δίη αἰθήρ τεκνόω ὅς Ὄλυμπος,,867.0
Χορός,"πατὴρ μόνος, οὐδέ νιν",πατήρ μόνος οὐδέ νιν,,868.0
Χορός,θνατὰ φύσις ἀνέρων,θνητός φύσις ἐράω,,869.0
Χορός,ἔτικτεν οὐδὲ μή ποτε λάθα κατακοιμάσῃ:,τίκτω οὐδέ μή πότε λάθος κατακοιμάω,870,870.0
Χορός,μέγας ἐν τούτοις θεὸς οὐδὲ γηράσκει.,Μέγης ἐν οὗτος θεός οὐδέ γηράσκω,,871.0
Χορός,ὕβρις φυτεύει τύραννον:,ὕβρις φυτεύω τύραννος,,872.0
Χορός,"ὕβρις, εἰ πολλῶν ὑπερπλησθῇ μάταν,",ὕβρις εἰ πολύς ὑπερπίμπλημι μάτη,,873.0
Χορός,"ἃ μὴ 'πίκαιρα μηδὲ συμφέροντα,",ὅς μή ἐπίκαιρος Μῆδος συμφέρω,875,875.0
Χορός,ἀκρότατον εἰσαναβᾶσ᾽,ἄκρος εἰσαναβαίνω,,876.0
Χορός,"αἶπος ἀπότομον ὤρουσεν εἰς ἀνάγκαν,",αἶπος ἀπότομος ὀρούω εἶμι ἀνάγκη,,877.0
Χορός,ἔνθ᾽ οὐ ποδὶ χρησίμῳ,ἔνθα οὐ ποδίς χρήσιμος,,878.0
Χορός,χρῆται.  τὸ καλῶς δ᾽ ἔχον,χράομαι ὁ κάλως δέ ἔχω,880,880.0
Χορός,πόλει πάλαισμα μήποτε λῦσαι θεὸν αἰτοῦμαι.,πόλις πάλαισμα μήποτε λύω θέω αἰτέω,,881.0
Χορός,θεὸν οὐ λήξω ποτὲ προστάταν ἴσχων.,θέω οὐ λήγω πότε προστάτης ἴσχω,,882.0
Χορός,"εἰ δέ τις ὑπέροπτα χερσὶν ἢ λόγῳ πορεύεται,",εἰ δέ τίς ὑπέροπτος χείρ εἰμί λόγος πορεύω,,883.0
Χορός,"δίκας ἀφόβητος οὐδὲ δαιμόνων ἕδη σέβων,",δίκη ἀφόβητος οὐδέ δαίμων ἕδος σέβας,885,885.0
Χορός,"κακά νιν ἕλοιτο μοῖρα,",κάκη νιν αἱρέω μοῖρα,,886.0
Χορός,"δυσπότμου χάριν χλιδᾶς,",δύσποτμος Χάρις χλιδάω,,887.0
Χορός,εἰ μὴ τὸ κέρδος κερδανεῖ δικαίως,εἰ μή ὁ κέρδος κερδαίνω δίκαιος,,888.0
Χορός,καὶ τῶν ἀσέπτων ἔρξεται,καί ὁ ἄσεπτος ἔρδω,890,890.0
Χορός,ἢ τῶν ἀθίκτων θίξεται ματᾴζων.,εἰμί ὁ ἄθικτος θιγγάνω ματᾴζω,,891.0
Χορός,τίς ἔτι ποτ᾽ ἐν τοῖσδ᾽ ἀνὴρ θεῶν βέλη,τίς ἔτι πότε ἐν ὅδε ἀνήρ θέα βέλος,,892.0
Χορός,εὔξεται ψυχᾶς ἀμύνειν;,εὔχομαι ψυχάζω ἀμύνω,,893.0
Χορός,"εἰ γὰρ αἱ τοιαίδε πράξεις τίμιαι,",εἰ γάρ ὅς τοιόσδε πράσσω τίμιος,895,895.0
Χορός,τί δεῖ με χορεύειν;,τίς Δεύς ἐγώ χορεύω,,896.0
Χορός,"οὐκέτι τὸν ἄθικτον εἶμι γᾶς ἐπ᾽ ὀμφαλὸν σέβων,",οὐκέτι ὁ ἄθικτος εἶμι γῆ ἐπί ὀμφαλός σέβας,,897.0
Χορός,"οὐδ᾽ ἐς τὸν Ἀβαῖσι ναὸν οὐδὲ τὰν Ὀλυμπίαν,",οὐδέ εἰς ὁ Ἄβαντες ναός οὐδέ ὁ Ὀλυμπία,900,900.0
Χορός,εἰ μὴ τάδε χειρόδεικτα,εἰ μή ὅδε χειρόδεικτος,,901.0
Χορός,πᾶσιν ἁρμόσει βροτοῖς.,πᾶς ἅρμοσις βρότος,,902.0
Χορός,"ἀλλ᾽, ὦ κρατύνων, εἴπερ ὄρθ᾽ ἀκούεις,",ἄλλος εἰμί κρατύνω εἴπερ ὄρνυμι ἀκούω,905,905.0
Χορός,"Ζεῦ, πάντ᾽ ἀνάσσων, μὴ λάθοι",Ζεύς πάντῃ ἄνασσα μή λανθάνω,,906.0
Χορός,σὲ τάν τε σὰν ἀθάνατον αἰὲν ἀρχάν.,σός ὁ σύ σάν ἀθάνατος ἀεί ἀρχή,,907.0
Χορός,φθίνοντα γὰρ Λαΐου παλαίφατα,φθίω γάρ λαιός παλαίφατος,,908.0
Χορός,"θέσφατ᾽ ἐξαιροῦσιν ἤδη,",θέσφατος ἐξαίρω ἤδη,,909.0
Χορός,κοὐδαμοῦ τιμαῖς Ἀπόλλων ἐμφανής:,οὐδαμός τιμάω Ἀπόλλων ἐμφαίνω,,910.0
Χορός,ἔρρει δὲ τὰ θεῖα.,ἔρρω δέ ὁ θεία,910,910.5
Ἰοκάστη,"χώρας ἄνακτες, δόξα μοι παρεστάθη",χώρα ἄναξ δόξα ἐγώ παρίστημι,,911.0
Ἰοκάστη,"ναοὺς ἱκέσθαι δαιμόνων, τάδ᾽ ἐν χεροῖν",ναός ἱκνέομαι δαίμων ὅδε ἐν χείρ,,912.0
Ἰοκάστη,στέφη λαβούσῃ κἀπιθυμιάματα.,στέφος λαμβάνω ἐπιθυμίαμα,,913.0
Ἰοκάστη,ὑψοῦ γὰρ αἴρει θυμὸν Οἰδίπους ἄγαν,ὑψόω γάρ αἴρω θύμον Οἰδίπους ἄγαν,,914.0
Ἰοκάστη,λύπαισι παντοίαισιν:  οὐδ᾽ ὁποῖ᾽ ἀνὴρ,λύπη παντοῖος οὐδέ ὁποῖος ἀνήρ,915,915.0
Ἰοκάστη,"ἔννους τὰ καινὰ τοῖς πάλαι τεκμαίρεται,",ἔννους ὁ καινός ὁ πάλα τεκμαίρομαι,,916.0
Ἰοκάστη,"ἀλλ᾽ ἐστὶ τοῦ λέγοντος, εἰ φόβους λέγοι.",ἄλλος εἰμί ὁ λέγω εἰ φόβος λέγος,,917.0
Ἰοκάστη,"ὅτ᾽ οὖν παραινοῦσ᾽ οὐδὲν ἐς πλέον ποιῶ,",ὅστε οὖν παραινέω οὐδείς εἰς πλέος ποῖος,,918.0
Ἰοκάστη,"πρὸς σ᾽, ὦ Λύκει᾽ Ἄπολλον, ἄγχιστος γὰρ εἶ,",πρός σός εἰμί Λύκειον Ἀπόλλων ἄγχιστος γάρ εἰ,,919.0
Ἰοκάστη,"ἱκέτις ἀφῖγμαι τοῖσδε σὺν κατεύγμασιν,",ἵκετις ἀφικνέομαι ὅδε σύν κάτευγμα,920,920.0
Ἰοκάστη,ὅπως λύσιν τιν᾽ ἡμὶν εὐαγῆ πόρῃς:,ὅπως λύσις τίνω ἐγώ εὐαγέω πόρω,,921.0
Ἰοκάστη,ὡς νῦν ὀκνοῦμεν πάντες ἐκπεπληγμένον,ὅς νῦν ὀκνέω πᾶς ἐκπλήσσω,,922.0
Ἰοκάστη,κεῖνον βλέποντες ὡς κυβερνήτην νεώς.,ἐκεῖνος βλέπω ὅς κυβερνάω ναός,,923.0
Ἄγγελος,"ἆρ᾽ ἂν παρ᾽ ὑμῶν, ὦ ξένοι, μάθοιμ᾽ ὅπου",ἄρα ἄν Πάρις σύ εἰμί ξένος μανθάνω ὅπου,,924.0
Ἄγγελος,τὰ τοῦ τυράννου δώματ᾽ ἐστὶν Οἰδίπου;,ὁ ὁ τύραννος δῶμα εἰμί Οἰδίπους,925,925.0
Ἄγγελος,"μάλιστα δ᾽ αὐτὸν εἴπατ᾽, εἰ κάτισθ᾽ ὅπου.",μάλιστα δέ αὐτός εἶπον εἰ κάτοιδα ὅπου,,926.0
Χορός,"στέγαι μὲν αἵδε, καὐτὸς ἔνδον, ὦ ξένε:",στέγη μέν ὅδε αὐτός ἔνδον εἰμί ξένος,,927.0
Χορός,γυνὴ δὲ μήτηρ ἥδε τῶν κείνου τέκνων.,γυνή δέ μήτηρ ὅδε ὁ ἐκεῖνος τέκνον,,928.0
Ἄγγελος,ἀλλ᾽ ὀλβία τε καὶ ξὺν ὀλβίοις ἀεὶ,ἄλλος Ὄλβια σύ καί σύν ὄλβιος ἀεί,,929.0
Ἄγγελος,"γένοιτ᾽, ἐκείνου γ᾽ οὖσα παντελὴς δάμαρ.",γίγνομαι ἐκεῖνος γε εἰμί παντελής δάμαρ,930,930.0
Ἰοκάστη,"αὔτως δὲ καὶ σύ γ᾽, ὦ ξέν᾽:  ἄξιος γὰρ εἶ",αὔτως δέ καί σύ γε εἰμί ξένη Ἀξιός γάρ εἰ,,931.0
Ἰοκάστη,τῆς εὐεπείας εἵνεκ᾽:  ἀλλὰ φράζ᾽ ὅτου,ὁ εὐέπεια ἕνεκα ἄλλος φράζω ὅστις,,932.0
Ἰοκάστη,χρῄζων ἀφῖξαι χὤ τι σημῆναι θέλων.,χρῄζω ἀφικνέομαι ἵημι τίς σημαίνω ἐθέλω,,933.0
Ἄγγελος,"ἀγαθὰ δόμοις τε καὶ πόσει τῷ σῷ, γύναι.",ἀγαθός δόμος σύ καί πόσις ὁ σός γυνή,,934.0
Ἰοκάστη,τὰ ποῖα ταῦτα;   παρὰ τίνος δ᾽ ἀφιγμένος;,ὁ Ποίας οὗτος παρά τίς δέ ἀφικνέομαι,935,935.0
Ἄγγελος,"ἐκ τῆς Κορίνθου:  τὸ δ᾽ ἔπος οὑξερῶ τάχα,",ἐκ ὁ Κόρινθος ὁ δέ ἔπος ἐξεράω τάχα,,936.0
Ἄγγελος,"ἥδοιο μέν, πῶς δ᾽ οὐκ ἄν, ἀσχάλλοις δ᾽ ἴσως.",ἥδομαι μέν πῶς δέ οὐ ἄν ἀσχάλλω δέ ἴσος,,937.0
Ἰοκάστη,τί δ᾽ ἔστι; ποίαν δύναμιν ὧδ᾽ ἔχει διπλῆν;,τίς δέ εἰμί Ποίας δύναμις ὧδε ἔχις διπλόος,,938.0
Ἄγγελος,τύραννον αὐτὸν οὑπιχώριοι χθονὸς,τύραννος αὐτός ἐπιχώριος χθών,,939.0
Ἄγγελος,"τῆς Ἰσθμίας στήσουσιν, ὡς ηὐδᾶτ᾽ ἐκεῖ.",ὁ Ἴσθμιος ἵστημι ὅς αὐδάω ἐκεῖ,940,940.0
Ἰοκάστη,τί δ᾽; οὐχ ὁ πρέσβυς Πόλυβος ἐγκρατὴς ἔτι;,τίς δέ οὐ ὅς πρέσβυς Πόλυβος ἐγκρατέω ἔτι,,941.0
Ἄγγελος,"οὐ δῆτ᾽, ἐπεί νιν θάνατος ἐν τάφοις ἔχει.",οὐ δέομαι ἔπειμι νιν θάνατος ἐν τάφος ἔχις,,942.0
Ἰοκάστη,"πῶς εἶπας; ἦ τέθνηκε Πόλυβος, ὦ γέρον;",πῶς εἶπον εἰμί θνήσκω Πόλυβος εἰμί γέρων,,943.0
Ἄγγελος,"εἰ μὴ λέγω τἀληθές, ἀξιῶ θανεῖν.",εἰ μή λέγος ἀλήθω Ἀξιός θνήσκω,,944.0
Ἰοκάστη,"ὦ πρόσπολ᾽, οὐχὶ δεσπότῃ τάδ᾽ ὡς τάχος",εἰμί πρόσπολος οὐ δεσπότης ὅδε ὅς τάχος,945,945.0
Ἰοκάστη,"μολοῦσα λέξεις; ὦ θεῶν μαντεύματα,",βλώσκω λέξις εἰμί θέα μάντευμα,,946.0
Ἰοκάστη,ἵν᾽ ἐστέ:  τοῦτον Οἰδίπους πάλαι τρέμων,ἵνα ἔστε οὗτος Οἰδίπους πάλα τρέμω,,947.0
Ἰοκάστη,"τὸν ἄνδρ᾽ ἔφευγε μὴ κτάνοι, καὶ νῦν ὅδε",ὁ ἀνδρίς φεύγω μή κτείνω καί νῦν ὅδε,,948.0
Ἰοκάστη,πρὸς τῆς τύχης ὄλωλεν οὐδὲ τοῦδ᾽ ὕπο.,πρός ὁ τύχη ὄλλυμι οὐδέ ὅδε ὑπό,,949.0
Οἰδίπους,"ὦ φίλτατον γυναικὸς Ἰοκάστης κάρα,",εἰμί φίλτατος γυνή κάρ,950,950.0
Οἰδίπους,τί μ᾽ ἐξεπέμψω δεῦρο τῶνδε δωμάτων;,τίς ἐγώ ἐκπέμπω δεῦρο ὅδε δῶμα,,951.0
Ἰοκάστη,"ἄκουε τἀνδρὸς τοῦδε, καὶ σκόπει κλύων",ἀκούω ἀνήρ ὅδε καί σκοπάω κλύω,,952.0
Ἰοκάστη,τὰ σέμν᾽ ἵν᾽ ἥκει τοῦ θεοῦ μαντεύματα.,ὁ σεμνόν ἵνα ἥκω ὁ θεάομαι μάντευμα,,953.0
Οἰδίπους,οὗτος δὲ τίς ποτ᾽ ἐστὶ καὶ τί μοι λέγει;,οὗτος δέ τίς πότε εἰμί καί τίς ἐγώ λέγω,,954.0
Ἰοκάστη,"ἐκ τῆς Κορίνθου, πατέρα τὸν σὸν ἀγγελῶν",ἐκ ὁ Κόρινθος πατήρ ὁ σός ἄγγελος,955,955.0
Ἰοκάστη,"ὡς οὐκέτ᾽ ὄντα Πόλυβον, ἀλλ᾽ ὀλωλότα.",ὅς οὐκέτι εἰμί Πόλυβος ἄλλος ὄλλυμι,,956.0
Οἰδίπους,"τί φῄς, ξέν᾽; αὐτός μοι σὺ σημάντωρ γενοῦ.",τίς φημί ξένη αὐτός ἐγώ σύ σημάντωρ γίγνομαι,,957.0
Ἄγγελος,"εἰ τοῦτο πρῶτον δεῖ μ᾽ ἀπαγγεῖλαι σαφῶς,",εἰ οὗτος πρότερος Δεύς ἐγώ ἀπαγγέλλω σαφής,,958.0
Ἄγγελος,εὖ ἴσθ᾽ ἐκεῖνον θανάσιμον βεβηκότα.,εὖ εἰμί ἐκεῖνος θανάσιμος βαίνω,,959.0
Οἰδίπους,πότερα δόλοισιν ἢ νόσου ξυναλλαγῇ;,πότερος δόλος εἰμί νόσος συναλλάσσω,960,960.0
Ἄγγελος,σμικρὰ παλαιὰ σώματ᾽ εὐνάζει ῥοπή.,μικρός παλαιός σῶμα εὐνάζω ῥοπή,,961.0
Οἰδίπους,"νόσοις ὁ τλήμων, ὡς ἔοικεν, ἔφθιτο.",νόσος ὅς τλήμων ὅς ἔοικα φθίω,,962.0
Ἄγγελος,καὶ τῷ μακρῷ γε συμμετρούμενος χρόνῳ.,καί ὁ μακρός γε συμμετρέω χρόνος,,963.0
Οἰδίπους,"φεῦ φεῦ, τί δῆτ᾽ ἄν, ὦ γύναι, σκοποῖτό τι",φεῦ φεῦ τίς δέομαι ἄν εἰμί γυνή σκοπάω τίς,,964.0
Οἰδίπους,τὴν Πυθόμαντιν ἑστίαν ἢ τοὺς ἄνω,ὁ Πυθόμαντις Ἑστία εἰμί ὁ ἄνοος,965,965.0
Οἰδίπους,"κλάζοντας ὄρνεις, ὧν ὑφηγητῶν ἐγὼ",κλάζω ὄρνις ὅς ὑφηγητής ἐγώ,,966.0
Οἰδίπους,κτενεῖν ἔμελλον πατέρα τὸν ἐμόν; ὁ δὲ θανὼν,κτείνω μέλλω πατήρ ὁ ἐμός ὅς δέ θνήσκω,,967.0
Οἰδίπους,κεύθει κάτω δὴ γῆς.  ἐγὼ δ᾽ ὅδ᾽ ἐνθάδε,κεύθω κάτος Δεύς γῆ ἐγώ δέ ὅδε ἐνθάδε,,968.0
Οἰδίπους,ἄψαυστος ἔγχους:  εἴ τι μὴ τὠμῷ πόθῳ,ἄψαυστος ἔγχος εἰ τίς μή ἁμός πόθος,,969.0
Οἰδίπους,κατέφθιθ᾽:  οὕτω δ᾽ ἂν θανὼν εἴη  'ξ ἐμοῦ.,καταφθίνω οὕτως δέ ἄν θνήσκω ἐάω ἐξ ἐγώ,970,970.0
Οἰδίπους,τὰ δ᾽ οὖν παρόντα συλλαβὼν θεσπίσματα,ὁ δέ οὖν πάρειμι συλλαβή θέσπισμα,,971.0
Οἰδίπους,κεῖται παρ᾽ Ἅιδῃ Πόλυβος ἄξι᾽ οὐδενός.,κέω Πάρις Ἅιδης Πόλυβος ἄξιος οὐδείς,,972.0
Ἰοκάστη,οὔκουν ἐγώ σοι ταῦτα προύλεγον πάλαι;,οὔκουν ἐγώ σός οὗτος προλέγω πάλα,,973.0
Οἰδίπους,ηὔδας:  ἐγὼ δὲ τῷ φόβῳ παρηγόμην.,αὐδάω ἐγώ δέ ὁ φόβος παράγω,,974.0
Ἰοκάστη,μὴ νῦν ἔτ᾽ αὐτῶν μηδὲν ἐς θυμὸν βάλῃς.,μή νῦν ἔτης αὐτός μηδείς εἰς θύμον βάλλω,975,975.0
Οἰδίπους,καὶ πῶς τὸ μητρὸς οὐκ ὀκνεῖν λέχος με δεῖ;,καί πῶς ὁ μήτηρ οὐ ὀκνέω λέχος ἐγώ Δεύς,,976.0
Ἰοκάστη,τί δ᾽ ἂν φοβοῖτ᾽ ἄνθρωπος ᾧ τὰ τῆς τύχης,τίς δέ ἄν φοβέω ἄνθρωπος ὅς ὁ ὁ τύχη,,977.0
Ἰοκάστη,"κρατεῖ, πρόνοια δ᾽ ἐστὶν οὐδενὸς σαφής;",κράτος πρόνοια δέ εἰμί οὐδείς σαφής,,978.0
Ἰοκάστη,"εἰκῆ κράτιστον ζῆν, ὅπως δύναιτό τις.",ἔοικα κράτιστος Ζεύς ὅπως δύναμαι τίς,,979.0
Ἰοκάστη,σὺ δ᾽ εἰς τὰ μητρὸς μὴ φοβοῦ νυμφεύματα:,σύ δέ εἶμι ὁ μήτηρ μή φόβος νύμφευμα,980,980.0
Ἰοκάστη,πολλοὶ γὰρ ἤδη κἀν ὀνείρασιν βροτῶν,πολύς γάρ ἤδη κἀν ὄνειρος βρότος,,981.0
Ἰοκάστη,μητρὶ ξυνηυνάσθησαν.  ἀλλὰ ταῦθ᾽ ὅτῳ,μήτηρ συνευνάζομαι ἄλλος οὗτος ὅστις,,982.0
Ἰοκάστη,"παρ᾽ οὐδέν ἐστι, ῥᾷστα τὸν βίον φέρει.",Πάρις οὐδείς εἰμί ῥᾴδιος ὁ βίος φέρω,,983.0
Οἰδίπους,"καλῶς ἅπαντα ταῦτ᾽ ἂν ἐξείρητό σοι,",κάλως ἅπας οὗτος ἄν ἐξερέω σός,,984.0
Οἰδίπους,εἰ μὴ 'κύρει ζῶσ᾽ ἡ τεκοῦσα:  νῦν δ᾽ ἐπεὶ,εἰ μή κῦρος ζάω ἧ τίκτω νῦν δέ ἔπειμι,985,985.0
Οἰδίπους,"ζῇ, πᾶσ᾽ ἀνάγκη, κεἰ καλῶς λέγεις, ὀκνεῖν.",ζάω πάομαι ἀνάγκη εἰ κάλως λέγω ὀκνέω,,986.0
Ἰοκάστη,καὶ μὴν μέγας γ᾽ ὀφθαλμὸς οἱ πατρὸς τάφοι.,καί μείς Μέγης γε ὀφθαλμός ἕ πατήρ Τάφος,,987.0
Οἰδίπους,"μέγας, ξυνίημ᾽:   ἀλλὰ τῆς ζώσης φόβος.",Μέγης συνίημι ἄλλος ὁ ζάω φόβος,,988.0
Ἄγγελος,ποίας δὲ καὶ γυναικὸς ἐκφοβεῖσθ᾽ ὕπερ;,Ποίας δέ καί γυνή ἐκφοβέω ὑπέρ,,989.0
Οἰδίπους,"Μερόπης, γεραιέ, Πόλυβος ἧς ᾤκει μέτα.",γεραιός Πόλυβος εἷς οἰκέω μετά,990,990.0
Ἄγγελος,τί δ᾽ ἔστ᾽ ἐκείνης ὑμὶν ἐς φόβον φέρον;,τίς δέ ἔστε ἐκεῖνος σύ εἰς φόβος φέρω,,991.0
