Name,Speech,verse_number,inferred_verse_number,lemmata
Φιλοκτήτης,"παπαῖ μάλ᾽ αὖθις.  ὦ διπλοῖ στρατηλάται,",,790.0,παπαῖ μάλ αὖθις  ὦ διπλόος στρατηλάτης
Φιλοκτήτης,"Ἀγάμεμνον, ὦ Μενέλαε, πῶς ἂν ἀντ᾽ ἐμοῦ",,791.0,Ἀγαμέμνων ὦ Μενέλαος πῶς ἄν ἀντί ἐγώ
Φιλοκτήτης,τὸν ἴσον χρόνον τρέφοιτε τήνδε τὴν νόσον;ἰώ μοι.,795.0,795.0,ὁ ἴσος χρόνος τρέφω ὅδε ὁ νόσονἰώ ἐγώ
Φιλοκτήτης,"ὦ Θάνατε Θάνατε, πῶς ἀεὶ καλούμενος",,796.0,ὦ θάνατος θάνατος πῶς ἀεί καλέω
Φιλοκτήτης,"οὕτω κατ᾽ ἦμαρ, οὐ δύνᾳ μολεῖν ποτε;",,797.0,οὕτως κατά ἦμαρ οὐ δύναμαι βλώσκω ποτέ
Φιλοκτήτης,"ὦ τέκνον ὦ γενναῖον, ἀλλὰ συλλαβὼν",,798.0,ὦ τέκνον ὦ γενναῖος ἀλλά συλλαμβάνω
Φιλοκτήτης,τῷ Λημνίῳ τῷδ᾽ ἀνακαλουμένῳ πυρὶ,800.0,800.0,ὁ Λημνίῳ τῷδ ἀνακαλέω πῦρ
Φιλοκτήτης,"ἔμπρησον, ὦ γενναῖε: κἀγώ τοί ποτε",,801.0,ἐμπίμπρημι ὦ γενναῖος ἐγώ ὁ ποτέ
Φιλοκτήτης,"τὸν τοῦ Διὸς παῖδ᾽ ἀντὶ τῶνδε τῶν ὅπλων,",,802.0,ὁ ὁ Ζεύς παῖδ ἀντί ὅδε ὁ ὅπλον
Φιλοκτήτης,"ἃ νῦν σὺ σῴζεις, τοῦτ᾽ ἐπηξίωσα δρᾶν.τί φής, παῖ;",,803.0,ὅς νῦν σύ σώζω τοῦτ ἐπαξιόω δρᾶντί φημί παῖς
Φιλοκτήτης,"τί φής; τί σιγᾷς; ποῦ ποτ᾽ ὤν, τέκνον, κυρεῖς;",805.0,805.0,τίς φημί τίς σιγάω ποῦ ποτ εἰμί τέκνον κυρέω
Νεοπτόλεμος,ἀλγῶ πάλαι δὴ τἀπὶ σοὶ στένων κακά.,,806.0,ἀλγέω πάλαι δή ἐπί σύ στενόω κακός
Φιλοκτήτης,"ἀλλ᾽, ὦ τέκνον, καὶ θάρσος ἴσχ᾽: ὡς ἥδε μοι",,807.0,ἀλλ ὦ τέκνον καί θάρσος ἴσχ ὡς ὅδε ἐγώ
Φιλοκτήτης,ὀξεῖα φοιτᾷ καὶ ταχεῖ᾽ ἀπέρχεται.,,808.0,ὀξύς φοιτάω καί ταχύς ἀπέρχομαι
Φιλοκτήτης,"ἀλλ᾽ ἀντιάζω, μή με καταλίπῃς μόνον.",,809.0,ἀλλ ἀντιάζω μή ἐγώ καταλιμπάνω μόνος
Νεοπτόλεμος,"θάρσει, μενοῦμεν.",,810.0,θαρσέω μένω
Φιλοκτήτης,ἦ μενεῖς;,,811.0,εἰμί μένω
Νεοπτόλεμος,σαφῶς φρόνει.,,812.0,σαφής φρονέω
Φιλοκτήτης,"οὐ μήν σ᾽ ἔνορκόν γ᾽ ἀξιῶ θέσθαι, τέκνον.",,813.0,οὐ μήν σ ἔνορκόν γε ἀξιόω τίθημι τέκνον
Νεοπτόλεμος,ὡς οὐ θέμις γ᾽ ἐμοὔστι σοῦ μολεῖν ἄτερ.,,814.0,ὡς οὐ θέμις γε ἐμοὔστι σύ βλώσκω ἄτερ
Φιλοκτήτης,ἔμβαλλε χειρὸς πίστιν.,,815.0,ἐμβάλλω χείρ πίστις
Νεοπτόλεμος,ἐμβάλλω μενεῖν.,,816.0,ἐμβάλλω μένω
Φιλοκτήτης,"ἐκεῖσε νῦν μ᾽, ἐκεῖσε",,817.0,ἐκεῖσε νῦν μ ἐκεῖσε
Νεοπτόλεμος,ποῖ λέγεις;,,818.0,ποῖ λέγω
Φιλοκτήτης,ἄνω,,819.0,ἄνω
Νεοπτόλεμος,τί παραφρονεῖς αὖ; τί τὸν ἄνω λεύσσεις κύκλον;,815.0,815.5,τίς παραφρονέω αὖ τίς ὁ ἄνω λεύσσω κύκλος
Φιλοκτήτης,μέθες μέθες με.,,816.5,μεθίημι μεθίημι ἐγώ
Νεοπτόλεμος,ποῖ μεθῶ;,,817.5,ποῖ μεθίημι
Φιλοκτήτης,μέθες ποτέ.,,818.5,μεθίημι ποτέ
Νεοπτόλεμος,οὔ φημ᾽ ἐάσειν.,,819.5,οὐ φημ ἐάω
Φιλοκτήτης,"ἀπό μ᾽ ὀλεῖς, ἢν προσθίγῃς.",,820.0,ἀπό μ ὄλλυμι ἐάν προσθιγγάνω
Νεοπτόλεμος,"καὶ δὴ μεθίημ᾽, εἴ τι δὴ πλέον φρονεῖς.",,821.0,καί δή μεθίημ εἰ τις δή πλείων φρονέω
Φιλοκτήτης,"ὦ γαῖα, δέξαι θανάσιμόν μ᾽ ὅπως ἔχω",,822.0,ὦ γαῖα δέχομαι θανάσιμόν μ ὅπως ἔχω
Φιλοκτήτης,τὸ γὰρ κακὸν τόδ᾽ οὐκέτ᾽ ὀρθοῦσθαί μ᾽ ἐᾷ.,820.0,820.5,ὁ γάρ κακός τόδ οὐκέτ ὀρθοῦσθαί μ ἐάω
Νεοπτόλεμος,τὸν ἄνδρ᾽ ἔοικεν ὕπνος οὐ μακροῦ χρόνου,,821.5,ὁ ἄνδρ ἔοικα ὕπνος οὐ μακρός χρόνος
Νεοπτόλεμος,ἕξειν: κάρα γὰρ ὑπτιάζεται τόδε:,,822.5,ἔχω κάρα γάρ ὑπτιάζω ὅδε
Νεοπτόλεμος,"ἱδρώς γέ τοί νιν πᾶν καταστάζει δέμας,",,823.0,ἱδρώς γε ὁ νιν πᾶς καταστάζω δέμας
Νεοπτόλεμος,μέλαινά τ᾽ ἄκρου τις παρέρρωγεν ποδὸς,,824.0,μέλας τ ἄκρος τις παραρρήγνυμι πούς
Νεοπτόλεμος,"αἱμορραγὴς φλέψ.  ἀλλ᾽ ἐάσωμεν, φίλοι,",825.0,825.0,αἱμορραγὴς φλέψ  ἀλλ ἐάω φίλος
Νεοπτόλεμος,"ἕκηλον αὐτόν, ὡς ἂν εἰς ὕπνον πέσῃ.",,826.0,ἕκηλος αὐτός ὡς ἄν εἰς ὕπνος πίπτω
Χορός,"Ὕπν᾽ ὀδύνας ἀδαής, Ὕπνε δ᾽ ἀλγέων,",,827.0,Ὕπν ὀδύνη ἀδαής ὕπνος δ ἄλγος
Χορός,"εὐαὲς ἡμῖν ἔλθοις,",,828.0,εὐαὲς ἐγώ ἔρχομαι
Χορός,"εὐαίων εὐαίων, ὦναξ:",,829.0,εὐαής εὐαής ἄναξ
Χορός,ὄμμασι δ᾽ ἀντίσχοις,830.0,830.0,ὄμμα δ ἀντέχω
Χορός,"τάνδ᾽ αἴγλαν, ἃ τέταται τανῦν.",,831.0,τάνδ αἴγλη ὅς τείνω τανῦν
Χορός,ἴθι ἴθι μοι παιών.,,832.0,εἶμι εἶμι ἐγώ Παιάν
Χορός,"ὦ τέκνον, ὅρα ποῦ στάσει,",,833.0,ὦ τέκνον ὁράω ποῦ στάσις
Χορός,"ποῖ δέ μοι τἀνθένδε βάσει,",,834.0,ποῖ δέ ἐγώ ἐνθένδε βάσις
Χορός,φροντίδος.  ὁρᾷς ἤδη.,835.0,835.0,φροντίς  ὁράω ἤδη
Χορός,πρὸς τί μενοῦμεν πράσσειν;,,836.0,πρός τίς μένω πράσσω
Χορός,καιρός τοι πάντων γνώμαν ἴσχων,,837.0,καιρός σύ πᾶς γνώμη ἴσχω
Χορός,πολύ τι πολὺ παρὰ πόδα κράτος ἄρνυται.,,838.0,πολύς τις πολύς παρά πούς κράτος ἄρνυμαι
Νεοπτόλεμος,"ἀλλ᾽ ὅδε μὲν κλύει οὐδέν, ἐγὼ δ᾽ ὁρῶ οὕνεκα θήραν",,839.0,ἀλλ ὅδε μέν κλύω οὐδείς ἐγώ δ ὁράω οὕνεκα θήρα
Νεοπτόλεμος,"τήνδ᾽ ἁλίως ἔχομεν τόξων, δίχα τοῦδε πλέοντες.",840.0,840.0,τήνδ ἅλιος ἔχω τόξον δίχα ὅδε πλέω
Νεοπτόλεμος,"τοῦδε γὰρ ὁ στέφανος, τοῦτον θεὸς εἶπε κομίζειν.",,841.0,ὅδε γάρ ὁ στέφανος οὗτος θεός εἶπον κομίζω
Νεοπτόλεμος,κομπεῖν δ᾽ ἔστ᾽ ἀτελῆ σὺν ψεύδεσιν αἰσχρὸν ὄνειδος.,,842.0,κομπέω δ εἰμί ἀτελής σύν ψεῦδος αἰσχρός ὄνειδος
Χορός,"ἀλλά, τέκνον, τάδε μὲν θεὸς ὄψεται:",,843.0,ἀλλά τέκνον ὅδε μέν θεός ὁράω
Χορός,"ὧν δ᾽ ἂν ἀμείβῃ μ᾽ αὖθις,",,844.0,ὅς δ ἄν ἀμείβω μ αὖθις
Χορός,"βαιάν μοι, βαιάν, ὦ τέκνον,",845.0,845.0,βαιός ἐγώ βαιός ὦ τέκνον
Χορός,πέμπε λόγων φάμαν:,,846.0,πέμπω λόγος φήμη
Χορός,ὡς πάντων ἐν νόσῳ εὐδρακὴς,,847.0,ὡς πᾶς ἐν νόσος εὐδρακὴς
Χορός,ὕπνος ἄϋπνος λεύσσειν.,,848.0,ὕπνος ἄϋπνος λεύσσω
Χορός,ἀλλ᾽ ὅτι δύνᾳ μάκιστον,,849.0,ἀλλ ὅτι δύναμαι μήκιστος
Χορός,κεῖνο δή μοι κεῖνο λάθρᾳ,850.0,850.0,ἐκεῖνος δή ἐγώ ἐκεῖνος λάθρῃ
Χορός,ἐξιδοῦ ὅπᾳ πράξεις.,,851.0,ἐξεῖδον ὅπη πρᾶξις
Χορός,"οἶσθα γὰρ ἃν αὐδῶμαι,",,852.0,οἶδα γάρ ὅς αὐδάζομαι
Χορός,"εἰ ταύταν τούτων γνώμαν ἴσχεις,",,853.0,εἰ οὗτος οὗτος γνώμη ἴσχω
Χορός,μάλα τοι ἄπορα πυκινοῖς ἐνιδεῖν πάθη.,,854.0,μάλα σύ ἄπορος πυκνός ἐνδέω1 πάθος
Χορός,"οὖρός τοι, τέκνον, οὖρος:",855.0,855.0,οὖρός σύ τέκνον οὖρος
Χορός,ἁνὴρ δ᾽ ἀνόμματος οὐδ᾽ ἔχων,,856.0,ἀνήρ δ ἀνόμματος οὐδ ἔχω
Χορός,"ἀρωγὰν ἐκτέταται νύχιος,",,857.0,ἀρωγή ἐκτείνω νύχιος
Χορός,"（ἀλεὴς ὕπνος ἐσθλός,）",,858.0,ἀλεὴς ὕπνος ἐσθλός
Χορός,"οὐ χερός, οὐ ποδός, οὔ τινος ἄρχων,",860.0,860.0,οὐ χείρ οὐ πούς οὐ τις ἄρχων
Χορός,ἀλλά τις ὡς Ἀΐδᾳ παρακείμενος.,,861.0,ἀλλά τις ὡς Ἀΐδᾳ παράκειμαι
Χορός,"ὅρα, βλέπ᾽ εἰ καίρια",,862.0,ὁράω βλέπ εἰ καίριος
Χορός,φθέγγει: τὸ δ᾽ ἁλώσιμον,,863.0,φθέγγομαι ὁ δ ἁλώσιμος
Χορός,"ἐμᾷ φροντίδι, παῖ,",,864.0,ἐμός φροντίς παῖς
Χορός,πόνος ὁ μὴ φοβῶν κράτιστος.,,865.0,πόνος ὁ μή φοβέω κράτιστος
Νεοπτόλεμος,σιγᾶν κελεύω μηδ᾽ ἀφεστάναι φρενῶν:,865.0,865.5,σιγάω κελεύω μηδ ἀφίστημι φρήν
Νεοπτόλεμος,κινεῖ γὰρ ἁνὴρ ὄμμα κἀνάγει κάρα.,,866.0,κινέω γάρ ἀνήρ ὄμμα ἐνάγω κάρα
Φιλοκτήτης,ὦ φέγγος ὕπνου διάδοχον τό τ᾽ ἐλπίδων,,867.0,ὦ φέγγος ὕπνος διάδοχος ὁ τ ἐλπίς
Φιλοκτήτης,ἄπιστον οἰκούρημα τῶνδε τῶν ξένων.,,868.0,ἄπιστος οἰκούρημα ὅδε ὁ ξένος
Φιλοκτήτης,"οὐ γάρ ποτ᾽, ὦ παῖ, τοῦτ᾽ ἂν ἐξηύχησ᾽ ἐγώ,",,869.0,οὐ γάρ ποτ ὦ παῖς τοῦτ ἄν ἐξηύχησ ἐγώ
Φιλοκτήτης,τλῆναί σ᾽ ἐλεινῶς ὧδε τἀμὰ πήματα,870.0,870.0,τλάω σ ἐλεεινός ὧδε ἐμός πῆμα
Φιλοκτήτης,μεῖναι παρόντα καὶ ξυνωφελοῦντά μοι.,,871.0,μένω πάρειμι καί ξυνωφελοῦντά ἐγώ
Φιλοκτήτης,οὔκουν Ἀτρεῖδαι τοῦτ᾽ ἔτλησαν εὐφόρως,,872.0,οὔκουν Ἀτρείδης τοῦτ τλάω εὔφορος
Φιλοκτήτης,"οὕτως ἐνεγκεῖν, ἁγαθοὶ στρατηλάται.",,873.0,οὕτως φέρω ἁγαθοὶ στρατηλάτης
Φιλοκτήτης,"ἀλλ᾽ εὐγενὴς γὰρ ἡ φύσις κἀξ εὐγενῶν,",,874.0,ἀλλ εὐγενής γάρ ὁ φύσις ἐκ εὐγενής
Φιλοκτήτης,"ὦ τέκνον, ἡ σή, πάντα ταῦτ᾽ ἐν εὐχερεῖ",875.0,875.0,ὦ τέκνον ὁ σός πᾶς ταῦτ ἐν εὐχερής
Φιλοκτήτης,"ἔθου, βοῆς τε καὶ δυσοσμίας γέμων.",,876.0,τίθημι βοή τε καί δυσοσμία γέμω
Φιλοκτήτης,καὶ νῦν ἐπειδὴ τοῦδε τοῦ κακοῦ δοκεῖ,,877.0,καί νῦν ἐπεί ὅδε ὁ κακός δοκέω
Φιλοκτήτης,"λήθη τις εἶναι κἀνάπαυλα δή, τέκνον,",,878.0,λήθη τις εἰμί ἀνάπαυλα δή τέκνον
Φιλοκτήτης,"σύ μ᾽ αὐτὸς ἆρον, σύ με κατάστησον, τέκνον,",,879.0,σύ μ αὐτός αἴρω σύ ἐγώ καθίστημι τέκνον
Φιλοκτήτης,"ἵν᾽, ἡνίκ᾽ ἂν κόπος μ᾽ ἀπαλλάξῃ ποτέ,",880.0,880.0,ἵνα ἡνίκα ἄν κόπος μ ἀπαλλάσσω ποτέ
Φιλοκτήτης,ὁρμώμεθ᾽ ἐς ναῦν μηδ᾽ ἐπίσχωμεν τὸ πλεῖν.,,881.0,ὁρμώμεθ εἰς ναῦς μηδ ἐπώχατο ὁ πλέω
Νεοπτόλεμος,ἀλλ᾽ ἥδομαι μέν σ᾽ εἰσιδὼν παρ᾽ ἐλπίδα,,882.0,ἀλλ ἥδομαι μέν σ εἰσοράω παρ ἐλπίς
Νεοπτόλεμος,ἀνώδυνον βλέποντα κἀμπνέοντ᾽ ἔτι:,,883.0,ἀνώδυνος βλέπω κἀμπνέοντ ἔτι
Νεοπτόλεμος,ὡς οὐκέτ᾽ ὄντος γὰρ τὰ συμβόλαιά σου,,884.0,ὡς οὐκέτ εἰμί γάρ ὁ συμβόλαιά σύ
Νεοπτόλεμος,πρὸς τὰς παρούσας ξυμφορὰς ἐφαίνετο.,885.0,885.0,πρός ὁ παρόω συμφορά φαίνω
Νεοπτόλεμος,"νῦν δ᾽ αἶρε σαυτόν: εἰ δέ σοι μᾶλλον φίλον,",,886.0,νῦν δ αἴρω σαυτοῦ εἰ δέ σύ μᾶλλον φίλος
Νεοπτόλεμος,"οἴσουσί σ᾽ οἵδε: τοῦ πόνου γὰρ οὐκ ὄκνος,",,887.0,οἴσουσί σ ὅδε ὁ πόνος γάρ οὐ ὄκνος
Νεοπτόλεμος,ἐπείπερ οὕτω σοί τ᾽ ἔδοξ᾽ ἐμοί τε δρᾶν.,,888.0,ἐπεί οὕτως σύ τ ἔδοξ ἐγώ τε δράω
Φιλοκτήτης,"αἰνῶ τάδ᾽, ὦ παῖ, καί μ᾽ ἔπαιρ᾽, ὥσπερ νοεῖς:",,889.0,αἰνέω τάδ ὦ παῖς καί μ ἔπαιρ ὥσπερ νοέω
Φιλοκτήτης,"τούτους δ᾽ ἔασον, μὴ βαρυνθῶσιν κακῇ",890.0,890.0,οὗτος δ ἐάω μή βαρύνω κακός
Φιλοκτήτης,ὀσμῇ πρὸ τοῦ δέοντος: οὑπὶ νηὶ γὰρ,,891.0,ὀσμή πρό ὁ δέω οὑπὶ ναῦς γάρ
Φιλοκτήτης,ἅλις πόνος τούτοισι συνναίειν ἐμοί.,,892.0,ἅλις πόνος οὗτος συνναίω ἐγώ
Νεοπτόλεμος,ἔσται τάδ᾽: ἀλλ᾽ ἵστω τε καὐτὸς ἀντέχου.,,893.0,εἰμί τάδ ἀλλ ἵστημι τε αὐτός ἀντέχω
Φιλοκτήτης,θάρσει: τό τοι σύνηθες ὀρθώσει μ᾽ ἔθος.,,894.0,θαρσέω ὁ σύ συνήθης ὀρθόω μ ἔθος
Νεοπτόλεμος,παπαῖ: τί δῆτ᾽ ἂν δρῷμ᾽ ἐγὼ τοὐνθένδε γε;,895.0,895.0,παπαῖ τίς δῆτ ἄν δρῷμ ἐγώ ἐνθένδε γε
Φιλοκτήτης,"τί δ᾽ ἔστιν, ὦ παῖ; ποῖ ποτ᾽ ἐξέβης λόγῳ;",,896.0,τίς δ εἰμί ὦ παῖς ποῖ ποτ ἐκβαίνω λόγος
Νεοπτόλεμος,οὐκ οἶδ᾽ ὅποι χρὴ τἄπορον τρέπειν ἔπος.,,897.0,οὐ οἶδ ὅποι χρή πόρω τρέπω ἔπος
Φιλοκτήτης,"ἀπορεῖς δὲ τοῦ σύ; μὴ λέγ᾽, ὦ τέκνον, τάδε.",,898.0,ἀπορέω δέ ὁ σύ μή λέγ ὦ τέκνον ὅδε
Νεοπτόλεμος,ἀλλ᾽ ἐνθάδ᾽ ἤδη τοῦδε τοῦ πάθους κυρῶ.,,899.0,ἀλλ ἐνθάδ ἤδη ὅδε ὁ πάθος κυρέω
Φιλοκτήτης,οὐ δή σε δυσχέρεια τοῦ νοσήματος,900.0,900.0,οὐ δή σύ δυσχέρεια ὁ νόσημα
Φιλοκτήτης,ἔπεισεν ὥστε μή μ᾽ ἄγειν ναύτην ἔτι;,,901.0,πείθω ὥστε μή μ ἄγω ναύτης ἔτι
Νεοπτόλεμος,"ἅπαντα δυσχέρεια, τὴν αὑτοῦ φύσιν",,902.0,ἅπας δυσχέρεια ὁ ἑαυτοῦ φύσις
Νεοπτόλεμος,ὅταν λιπών τις δρᾷ τὰ μὴ προσεικότα.,,903.0,ὅταν λείπω τις δράω ὁ μή προσέοικα
Φιλοκτήτης,ἀλλ᾽ οὐδὲν ἔξω τοῦ φυτεύσαντος σύ γε,,904.0,ἀλλ οὐδείς ἔξω ὁ φυτεύω σύ γε
Φιλοκτήτης,"δρᾷς οὐδὲ φωνεῖς, ἐσθλὸν ἄνδρ᾽ ἐπωφελῶν.",905.0,905.0,δράω οὐδέ φωνέω ἐσθλός ἄνδρ ἐπωφελής
Νεοπτόλεμος,αἰσχρὸς φανοῦμαι: τοῦτ᾽ ἀνιῶμαι πάλαι.,,906.0,αἰσχρός φαίνω τοῦτ ἀνιάζω πάλαι
Φιλοκτήτης,οὔκουν ἐν οἷς γε δρᾷς: ἐν οἷς δ᾽ αὐδᾷς ὀκνῶ.,,907.0,οὔκουν ἐν ὅς γε δράω ἐν ὅς δ αὐδάω ὀκνέω
Νεοπτόλεμος,"ὦ Ζεῦ, τί δράσω; δεύτερον ληφθῶ κακός,",,908.0,ὦ Ζεύς τίς δράω δεύτερος λαμβάνω κακός
Νεοπτόλεμος,κρύπτων θ᾽ ἃ μὴ δεῖ καὶ λέγων αἴσχιστ᾽ ἐπῶν;,,909.0,κρύπτω θ ὅς μή δεῖ καί λέγω αἴσχιστ ἔπος
Φιλοκτήτης,"ἁνὴρ ὅδ᾽, εἰ μὴ 'γὼ κακὸς γνώμων ἔφυν,",910.0,910.0,ἀνήρ ὅδ εἰ μή ἐγώ κακός γνώμων φύω
Φιλοκτήτης,προδούς μ᾽ ἔοικε κἀκλιπὼν τὸν πλοῦν στελεῖν.,,911.0,προδίδωμι μ ἔοικα κἀκλιπὼν ὁ πλόος στέλλω
Νεοπτόλεμος,λιπὼν μὲν οὐκ ἔγωγε: λυπηρῶς δὲ μὴ,,912.0,λείπω μέν οὐ ἐγώ λυπηρός δέ μή
Νεοπτόλεμος,"πέμπω σε μᾶλλον, τοῦτ᾽ ἀνιῶμαι πάλαι.",,913.0,πέμπω σύ μᾶλλον τοῦτ ἀνιάζω πάλαι
Φιλοκτήτης,"τί ποτε λέγεις, ὦ τέκνον; ὡς οὐ μανθάνω.",,914.0,τίς ποτέ λέγω ὦ τέκνον ὡς οὐ μανθάνω
Νεοπτόλεμος,οὐδέν σε κρύψω: δεῖ γὰρ ἐς Τροίαν σε πλεῖν,915.0,915.0,οὐδείς σύ κρύπτω δεῖ γάρ εἰς Τροία σύ πλέω
Νεοπτόλεμος,πρὸς τοὺς Ἀχαιοὺς καὶ τὸν Ἀτρειδῶν στόλον.,,916.0,πρός ὁ Ἀχαιός καί ὁ Ἀτρείδης στόλος
Φιλοκτήτης,"οἴμοι, τί εἶπας;",,917.0,οἴμοι τίς εἶπον
Νεοπτόλεμος,"μὴ στέναζε, πρὶν μάθῃς.",,918.0,μή στενάζω πρίν μανθάνω
Φιλοκτήτης,ποῖον μάθημα; τί με νοεῖς δρᾶσαί ποτε;,,919.0,ποῖος μάθημα τίς ἐγώ νοέω δράω ποτέ
Νεοπτόλεμος,"σῶσαι κακοῦ μὲν πρῶτα τοῦδ᾽, ἔπειτα δὲ",,920.0,σώζω κακός μέν πρῶτος τοῦδ ἔπειτα δέ
Νεοπτόλεμος,ξὺν σοὶ τὰ Τροίας πεδία πορθῆσαι μολών.,920.0,920.5,σύν σύ ὁ Τροία πεδίον πορθέω βλώσκω
Φιλοκτήτης,καὶ ταῦτ᾽ ἀληθῆ δρᾶν νοεῖς;,,921.0,καί ταῦτ ἀληθής δράω νοέω
Νεοπτόλεμος,πολλὴ κρατεῖ,,922.0,πολύς κρατέω
Νεοπτόλεμος,"τούτων ἀνάγκη, καὶ σὺ μὴ θυμοῦ κλύων.",,923.0,οὗτος ἀνάγκη καί σύ μή θυμός κλύω
Φιλοκτήτης,"ἀπόλωλα τλήμων, προδέδομαι.  τί μ᾽, ὦ ξένε,",,924.0,ἀπόλλυμι τλήμων προδίδωμι  τίς μ ὦ ξένος
Φιλοκτήτης,δέδρακας; ἀπόδος ὡς τάχος τὰ τόξα μοι.,,925.0,δράω ἀποδίδωμι ὡς τάχος ὁ τόξον ἐγώ
Νεοπτόλεμος,ἀλλ᾽ οὐχ οἷόν τε: τῶν γὰρ ἐν τέλει κλύειν,925.0,925.5,ἀλλ οὐ οἷος τε ὁ γάρ ἐν τέλος κλύω
Νεοπτόλεμος,τό τ᾽ ἔνδικόν με καὶ τὸ συμφέρον ποεῖ.,,926.0,ὁ τ ἔνδικόν ἐγώ καί ὁ συμφέρω ποιέω
Φιλοκτήτης,ὦ πῦρ σὺ καὶ πᾶν δεῖμα καὶ πανουργίας,,927.0,ὦ πῦρ σύ καί πᾶς δεῖμα καί πανουργία
Φιλοκτήτης,"δεινῆς τέχνημ᾽ ἔχθιστον, οἷά μ᾽ εἰργάσω,",,928.0,δεινός τέχνημ ἔχθιστος οἷος μ ἐργάζομαι
Φιλοκτήτης,οἷ᾽ ἠπάτηκας: οὐδ᾽ ἐπαισχύνει μ᾽ ὁρῶν,,929.0,ἕ ἀπατάω οὐδ ἐπαισχύνομαι μ ὁράω
Φιλοκτήτης,"τὸν προστρόπαιον, τὸν ἱκέτην, ὦ σχέτλιε;",930.0,930.0,ὁ προστρόπαιος ὁ ἱκέτης ὦ σχέτλιος
Φιλοκτήτης,ἀπεστέρηκας τὸν βίον τὰ τόξ᾽ ἑλών.,,931.0,ἀποστερέω ὁ βίος ὁ τόξ αἱρέω
Φιλοκτήτης,"ἀπόδος, ἱκνοῦμαί σ᾽, ἀπόδος, ἱκετεύω, τέκνον:",,932.0,ἀποδίδωμι ἱκνοῦμαί σ ἀποδίδωμι ἱκετεύω τέκνον
Φιλοκτήτης,"πρὸς θεῶν πατρῴων, τὸν βίον με μὴ ἀφέλῃ.",,933.0,πρός θεός πατρῷος ὁ βίος ἐγώ μή ἀφαιρέω
Φιλοκτήτης,"ὤμοι τάλας.  ἀλλ᾽ οὐδὲ προσφωνεῖ μ᾽ ἔτι,",,934.0,ὤμοι τάλας  ἀλλ οὐδέ προσφωνέω μ ἔτι
Φιλοκτήτης,"ἀλλ᾽ ὡς μεθήσων μήποθ᾽, ὧδ᾽ ὁρᾷ πάλιν.",935.0,935.0,ἀλλ ὡς μεθίημι μήποθ ὧδ ὁράω πάλιν
Φιλοκτήτης,"ὦ λιμένες, ὦ προβλῆτες, ὦ ξυνουσίαι",,936.0,ὦ λιμήν ὦ προβλής ὦ συνουσία
Φιλοκτήτης,"θηρῶν ὀρείων, ὦ καταρρῶγες πέτραι,",,937.0,θήρ ὄρειος ὦ καταρρώξ πέτρα
Φιλοκτήτης,"ὑμῖν τάδ᾽, οὐ γὰρ ἄλλον οἶδ᾽ ὅτῳ λέγω,",,938.0,σύ τάδ οὐ γάρ ἄλλος οἶδ ὅστις λέγω
Φιλοκτήτης,"ἀνακλαίομαι παροῦσι τοῖς εἰωθόσιν,",,939.0,ἀνακλαίω πάρειμι ὁ ἔθω
Φιλοκτήτης,οἷ᾽ ἔργ᾽ ὁ παῖς μ᾽ ἔδρασεν οὑξ Ἀχιλλέως:,940.0,940.0,ἕ ἔργ ὁ παῖς μ δράω ἐκ Ἀχιλλεύς
Φιλοκτήτης,"ὀμόσας ἀπάξειν οἴκαδ᾽, ἐς Τροίαν μ᾽ ἄγει:",,941.0,ὄμνυμι ἀπάγω οἴκαδ εἰς Τροία μ ἄγω
Φιλοκτήτης,"προσθείς τε χεῖρα δεξιάν, τὰ τόξα μου",,942.0,προστίθημι τε χείρ δεξιός ὁ τόξον ἐγώ
Φιλοκτήτης,"ἱερὰ λαβὼν τοῦ Ζηνὸς Ἡρακλέους ἔχει,",,943.0,ἱερόν λαμβάνω ὁ Ζεύς Ἡρακλῆς ἔχω
Φιλοκτήτης,καὶ τοῖσιν Ἀργείοισι φήνασθαι θέλει:,,944.0,καί ὁ Ἀργεῖος φαίνω ἐθέλω
Φιλοκτήτης,"ὡς ἄνδρ᾽ ἑλὼν ἰσχυρόν ἐκ βίας μ᾽ ἄγει,",945.0,945.0,ὡς ἄνδρ αἱρέω ἰσχυρός ἐκ βία μ ἄγω
Φιλοκτήτης,"κοὐκ οἶδ᾽ ἐναίρων νεκρὸν ἢ καπνοῦ σκιάν,",,946.0,οὐ οἶδ ἐναίρω νεκρός ἤ καπνός σκιά
Φιλοκτήτης,εἴδωλον ἄλλως: οὐ γὰρ ἂν σθένοντά γε,,947.0,εἴδωλον ἄλλως οὐ γάρ ἄν σθένοντά γε
Φιλοκτήτης,"εἷλέν μ᾽: ἐπεὶ οὐδ᾽ ἂν ὧδ᾽ ἔχοντ᾽, εἰ μὴ δόλῳ.",,948.0,εἷλέν μ ἐπεί οὐδ ἄν ὧδ ἔχοντ εἰ μή δόλος
Φιλοκτήτης,νῦν δ᾽ ἠπάτημαι δύσμορος.  τί χρή με δρᾶν;,,949.0,νῦν δ ἀπατάω δύσμορος  τίς χρή ἐγώ δράω
Φιλοκτήτης,"ἀλλ᾽ ἀπόδος, ἀλλὰ νῦν ἔτ᾽ ἐν σαυτῷ γενοῦ.",950.0,950.0,ἀλλ ἀποδίδωμι ἀλλά νῦν ἔτ ἐν σαυτοῦ γίγνομαι
