Name,Speech,verse_number,inferred_verse_number,lemmata
Κρέων,"γυναικὸς οὕνεκ᾽ ἐκβάλῃς, εἰδὼς ὅτι",,649.0,γυνή οὕνεκα ἐκβάλλω οἶδα ὅτι
Κρέων,"ψυχρὸν παραγκάλισμα τοῦτο γίγνεται,",650.0,650.0,ψυχρός παραγκάλισμα οὗτος γίγνομαι
Κρέων,γυνὴ κακὴ ξύνευνος ἐν δόμοις.  τί γὰρ,,651.0,γυνή κακός σύνευνος ἐν δόμος  τίς γάρ
Κρέων,γένοιτ᾽ ἂν ἕλκος μεῖζον ἢ φίλος κακός;,,652.0,γένοιτ ἄν ἕλκος μέγας ἤ φίλος κακός
Κρέων,ἀλλὰ πτύσας ὡσεί τε δυσμενῆ μέθες,,653.0,ἀλλά πτύω ὡσεί τε δυσμενής μεθίημι
Κρέων,τὴν παῖδ᾽ ἐν Αἴδου τήνδε νυμφεύειν τινί.,,654.0,ὁ παῖδ ἐν Αἴδου ὅδε νυμφεύω τις
Κρέων,ἐπεὶ γὰρ αὐτὴν εἷλον ἐμφανῶς ἐγὼ,655.0,655.0,ἐπεί γάρ αὐτός αἱρέω ἐμφανής ἐγώ
Κρέων,"πόλεως ἀπιστήσασαν ἐκ πάσης μόνην,",,656.0,πόλις ἀπιστέω ἐκ πᾶς μόνος
Κρέων,"ψευδῆ γ᾽ ἐμαυτὸν οὐ καταστήσω πόλει,",,657.0,ψευδής γε ἐμαυτοῦ οὐ καθίστημι πόλις
Κρέων,ἀλλὰ κτενῶ.  πρὸς ταῦτ᾽ ἐφυμνείτω Δία,,658.0,ἀλλά κτείνω  πρός ταῦτ ἐφυμνέω Ζεύς
Κρέων,ξύναιμον.  εἰ γὰρ δὴ τά γ᾽ ἐγγενῆ φύσει,,659.0,σύναιμος  εἰ γάρ δή ὁ γε ἐγγενής φύσις
Κρέων,"ἄκοσμα θρέψω, κάρτα τοὺς ἔξω γένους",660.0,660.0,ἄκοσμος τρέφω κάρτα ὁ ἔξω γένος
Κρέων,ἐν τοῖς γὰρ οἰκείοισιν ὅστις ἔστ᾽ ἀνὴρ,,661.0,ἐν ὁ γάρ οἰκεῖος ὅστις εἰμί ἀνήρ
Κρέων,"χρηστός, φανεῖται κἀν πόλει δίκαιος ὤν.",,662.0,χρηστός φαίνω ἐν πόλις δίκαιος εἰμί
Κρέων,ὅστις δ᾽ ὑπερβὰς ἢ νόμους βιάζεται,,663.0,ὅστις δ ὑπερβαίνω ἤ νόμος βιάζω
Κρέων,"ἢ τοὐπιτάσσειν τοῖς κρατύνουσιν νοεῖ,",,664.0,ἤ ἐπιτάσσω ὁ κρατύνω νοέω
Κρέων,οὐκ ἔστ᾽ ἐπαίνου τοῦτον ἐξ ἐμοῦ τυχεῖν.,665.0,665.0,οὐ εἰμί ἔπαινος οὗτος ἐκ ἐγώ τυγχάνω
Κρέων,ἀλλ᾽ ὃν πόλις στήσειε τοῦδε χρὴ κλύειν,,666.0,ἀλλ ὅς πόλις ἵστημι ὅδε χρή κλύω
Κρέων,καὶ σμικρὰ καὶ δίκαια καὶ τἀναντία.,,667.0,καί σμικρός καί δίκαιος καί ἐναντίος
Κρέων,καὶ τοῦτον ἂν τὸν ἄνδρα θαρσοίην ἐγὼ,,668.0,καί οὗτος ἄν ὁ ἀνήρ θαρσέω ἐγώ
Κρέων,"καλῶς μὲν ἄρχειν, εὖ δ᾽ ἂν ἄρχεσθαι θέλειν,",,669.0,καλός μέν ἄρχω εὖ δ ἄν ἄρχω ἐθέλω
Κρέων,δορός τ᾽ ἂν ἐν χειμῶνι προστεταγμένον,670.0,670.0,δόρυ τ ἄν ἐν χειμών προστάσσω
Κρέων,μένειν δίκαιον κἀγαθὸν παραστάτην.,,671.0,μένω δίκαιος ἀγαθός παραστάτης
Κρέων,ἀναρχίας δὲ μεῖζον οὐκ ἔστιν κακόν.,,672.0,ἀναρχία δέ μέγας οὐ εἰμί κακός
Κρέων,"αὕτη πόλεις ὄλλυσιν, ἥδ᾽ ἀναστάτους",,673.0,οὗτος πόλις ὄλλυμι ἥδ ἀνάστατος
Κρέων,"οἴκους τίθησιν, ἥδε συμμάχου δορὸς",,674.0,οἶκος τίθημι ὅδε σύμμαχος δόρυ
Κρέων,τροπὰς καταρρήγνυσι:  τῶν δ᾽ ὀρθουμένων,675.0,675.0,τροπή καταράσσω  ὁ δ ὀρθόω
Κρέων,σῴζει τὰ πολλὰ σώμαθ᾽ ἡ πειθαρχία.,,676.0,σώζω ὁ πολύς σώμαθ ὁ πειθαρχία
Κρέων,"οὕτως ἀμυντέ᾽ ἐστὶ τοῖς κοσμουμένοις,",,677.0,οὕτως ἀμυντέ εἰμί ὁ κοσμέω
Κρέων,κοὔτοι γυναικὸς οὐδαμῶς ἡσσητέα.,,678.0,οὔτοι γυνή οὐδαμῶς ἡσσητέος
Κρέων,"κρεῖσσον γάρ, εἴπερ δεῖ, πρὸς ἀνδρὸς ἐκπεσεῖν,",,679.0,κρείσσων γάρ εἴπερ δεῖ πρός ἀνήρ ἐκπίπτω
Κρέων,κοὐκ ἂν γυναικῶν ἥσσονες καλοίμεθ᾽ ἄν.,680.0,680.0,οὐ ἄν γυνή ἥσσων καλοίμεθ ἀνά
Χορός,"ἡμῖν μέν, εἰ μὴ τῷ χρόνῳ κεκλέμμεθα,",,681.0,ἐγώ μέν εἰ μή ὁ χρόνος κλέπτω
Χορός,λέγειν φρονούντως ὧν λέγεις δοκεῖς πέρι.,,682.0,λέγω φρονούντως ὅς λέγω δοκέω περί
Αἵμων,"πάτερ, θεοὶ φύουσιν ἀνθρώποις φρένας,",,683.0,πάτηρ θεός φύω ἄνθρωπος φρήν
Αἵμων,πάντων ὅσ᾽ ἐστὶ κτημάτων ὑπέρτατον.,,684.0,πᾶς ὅσ εἰμί κτῆμα ὑπέρ
Αἵμων,"ἐγὼ δ᾽ ὅπως σὺ μὴ λέγεις ὀρθῶς τάδε,",685.0,685.0,ἐγώ δ ὅπως σύ μή λέγω ὀρθός ὅδε
Αἵμων,οὔτ᾽ ἂν δυναίμην μήτ᾽ ἐπισταίμην λέγειν.,,686.0,οὔτ ἄν δύναμαι μήτ ἐπίσταμαι λέγω
Αἵμων,γένοιτο μεντἂν χἀτέρῳ καλῶς ἔχον.,,687.0,γίγνομαι μεντἂν ἕτερος καλός ἔχω
Αἵμων,σοῦ δ᾽ οὖν πέφυκα πάντα προσκοπεῖν ὅσα,,688.0,σύ δ οὖν φύω πᾶς προσκοπέω ὅσος
Αἵμων,λέγει τις ἢ πράσσει τις ἢ ψέγειν ἔχει.,,689.0,λέγω τις ἤ πράσσω τις ἤ ψέγω ἔχω
Αἵμων,"τὸ γὰρ σὸν ὄμμα δεινὸν, ἀνδρὶ δημότῃ",690.0,690.0,ὁ γάρ σός ὄμμα δεινός ἀνήρ δημότης
Αἵμων,"λόγοις τοιούτοις, οἷς σὺ μὴ τέρψει κλύων:",,691.0,λόγος τοιοῦτος ὅς σύ μή τέρπω κλύω
Αἵμων,"ἐμοὶ δ᾽ ἀκούειν ἔσθ᾽ ὑπὸ σκότου τάδε,",,692.0,ἐγώ δ ἀκούω εἰμί ὑπό σκότος ὅδε
Αἵμων,"τὴν παῖδα ταύτην οἷ᾽, ὀδύρεται πόλις,",,693.0,ὁ παῖς οὗτος ἕ ὀδύρομαι πόλις
Αἵμων,πασῶν γυναικῶν ὡς ἀναξιωτάτη,,694.0,πᾶς γυνή ὡς ἀνάξιος
Αἵμων,κάκιστ᾽ ἀπ᾽ ἔργων εὐκλεεστάτων φθίνει.,695.0,695.0,κάκιστ ἀπό ἔργον εὐκλεής φθίω
Αἵμων,ἥτις τὸν αὑτῆς αὐτάδελφον ἐν φοναῖς,,696.0,ὅστις ὁ ἑαυτοῦ αὐτάδελφος ἐν φονή
Αἵμων,πεπτῶτ᾽ ἄθαπτον μήθ᾽ ὑπ᾽ ὠμηστῶν κυνῶν,,697.0,πεπτῶτ ἄθαπτος μήθ ὑπό ὠμηστής κύων
Αἵμων,εἴασ᾽ ὀλέσθαι μήθ᾽ ὑπ᾽ οἰωνῶν τινος.,,698.0,εἴασ ὄλλυμι μήθ ὑπό οἰωνός τις
Αἵμων,οὐχ ἥδε χρυσῆς ἀξία τιμῆς λαχεῖν;,,699.0,οὐ ὅδε χρύσεος ἄξιος τιμή λαγχάνω
Αἵμων,τοιάδ᾽ ἐρεμνὴ σῖγ᾽ ἐπέρχεται φάτις.,700.0,700.0,τοιάδ ἐρεμνός σῖγ ἐπέρχομαι φάτις
Αἵμων,"ἐμοὶ δὲ σοῦ πράσσοντος εὐτυχῶς, πάτερ,",,701.0,ἐγώ δέ σύ πράσσω εὐτυχής πάτηρ
Αἵμων,"οὐκ ἔστιν οὐδὲν κτῆμα τιμιώτερον,",,702.0,οὐ εἰμί οὐδείς κτῆμα τίμιος
Αἵμων,τί γὰρ πατρὸς θάλλοντος εὐκλείας τέκνοις,,703.0,τίς γάρ πατήρ θάλλω εὔκλεια τέκνον
Αἵμων,"ἄγαλμα μεῖζον, ἢ τί πρὸς παίδων πατρί;",,704.0,ἄγαλμα μέγας ἤ τίς πρός παῖς πατήρ
Αἵμων,"μή νυν ἓν ἦθος μοῦνον ἐν σαυτῷ φόρει,",705.0,705.0,μή νῦν εἷς ἦθος μόνος ἐν σαυτοῦ φορέω
Αἵμων,"ὡς φὴς σύ, κοὐδὲν ἄλλο, τοῦτ᾽ ὀρθῶς ἔχειν.",,706.0,ὡς φημί σύ οὐδείς ἄλλος τοῦτ ὀρθός ἔχω
Αἵμων,"ὅστις γὰρ αὐτὸς ἢ φρονεῖν μόνος δοκεῖ,",,707.0,ὅστις γάρ αὐτός ἤ φρονέω μόνος δοκέω
Αἵμων,"ἢ γλῶσσαν, ἣν οὐκ ἄλλος, ἢ ψυχὴν ἔχειν,",,708.0,ἤ γλῶσσα ὅς οὐ ἄλλος ἤ ψυχή ἔχω
Αἵμων,οὗτοι διαπτυχθέντες ὤφθησαν κενοί.,,709.0,οὗτος διαπτύσσω ὁράω κενός
Αἵμων,"ἀλλ᾽ ἄνδρα, κεἴ τις ᾖ σοφός, τὸ μανθάνειν",710.0,710.0,ἀλλ ἀνήρ εἰ τις εἰμί σοφός ὁ μανθάνω
Αἵμων,"πόλλ᾽, αἰσχρὸν οὐδὲν καὶ τὸ μὴ τείνειν ἄγαν.",,711.0,πόλλ αἰσχρός οὐδείς καί ὁ μή τείνω ἄγαν
Αἵμων,ὁρᾷς παρὰ ῥείθροισι χειμάρροις ὅσα,,712.0,ὁράω παρά ῥεῖθρον χειμάρρους ὅσος
Αἵμων,"δένδρων ὑπείκει, κλῶνας ὡς ἐκσῴζεται,",,713.0,δένδρον ὑπείκω κλών ὡς ἐκσῴζω
Αἵμων,τὰ δ᾽ ἀντιτείνοντ᾽ αὐτόπρεμν᾽ ἀπόλλυται.,,714.0,ὁ δ ἀντιτείνοντ αὐτόπρεμν ἀπόλλυμι
Αἵμων,αὕτως δὲ ναὸς ὅστις ἐγκρατῆ πόδα,715.0,715.0,αὔτος δέ ναῦς ὅστις ἐγκρατής πούς
Αἵμων,"τείνας ὑπείκει μηδέν, ὑπτίοις κάτω",,716.0,τείνω ὑπείκω μηδείς ὕπτιος κάτω
Αἵμων,στρέψας τὸ λοιπὸν σέλμασιν ναυτίλλεται.,,717.0,στρέφω ὁ λοιπός σέλμα ναυτίλλομαι
Αἵμων,ἀλλ᾽ εἶκε καὶ θυμῷ μετάστασιν δίδου.,,718.0,ἀλλ εἴκω καί θυμός μετάστασις δίδωμι
Αἵμων,γνώμη γὰρ εἴ τις κἀπ᾽ ἐμοῦ νεωτέρου,,719.0,γνώμη γάρ εἰ τις ἀπό ἐγώ νεώτερος
Αἵμων,"πρόσεστι, φήμ᾽ ἔγωγε πρεσβεύειν πολὺ",720.0,720.0,πρόσειμι φήμ ἐγώ πρεσβεύω πολύς
Αἵμων,φῦναι τὸν ἄνδρα πάντ᾽ ἐπιστήμης πλέων:,,721.0,φύω ὁ ἀνήρ πάντ ἐπιστήμη πλέω
Αἵμων,"εἰ δ᾽ οὖν, φιλεῖ γὰρ τοῦτο μὴ ταύτῃ ῥέπειν,",,722.0,εἰ δ οὖν φιλέω γάρ οὗτος μή οὗτος ῥέπω
Αἵμων,καὶ τῶν λεγόντων εὖ καλὸν τὸ μανθάνειν.,,723.0,καί ὁ λέγω εὖ καλός ὁ μανθάνω
Χορός,"ἄναξ, σέ τ᾽ εἰκός, εἴ τι καίριον λέγει,",,724.0,ἄναξ σύ τ ἔοικα εἰ τις καίριος λέγω
Χορός,"μαθεῖν, σέ τ᾽ αὖ τοῦδ᾽:  εὖ γὰρ εἴρηται διπλῇ.",725.0,725.0,μανθάνω σύ τ αὖ τοῦδ  εὖ γάρ ἐρῶ διπλός
Κρέων,οἱ τηλικοίδε καὶ διδαξόμεσθα δὴ,,726.0,ὁ τηλικόσδε καί διδάσκω δή
Κρέων,φρονεῖν ὑπ᾽ ἀνδρὸς τηλικοῦδε τὴν φύσιν;,,727.0,φρονέω ὑπό ἀνήρ τηλικόσδε ὁ φύσις
Αἵμων,"μηδὲν τὸ μὴ δίκαιον:  εἰ δ᾽ ἐγὼ νέος,",,728.0,μηδείς ὁ μή δίκαιος  εἰ δ ἐγώ νέος
Αἵμων,οὐ τὸν χρόνον χρὴ μᾶλλον ἢ τἄργα σκοπεῖν.,,729.0,οὐ ὁ χρόνος χρή μᾶλλον ἤ ἔργον σκοπέω
Κρέων,ἔργον γάρ ἐστι τοὺς ἀκοσμοῦντας σέβειν;,730.0,730.0,ἔργον γάρ εἰμί ὁ ἀκοσμέω σέβω
Αἵμων,"οὐδ᾽ ἂν κελεύσαιμ᾽, εὐσεβεῖν εἰς τοὺς κακούς.",,731.0,οὐδ ἄν κελεύσαιμ εὐσεβέω εἰς ὁ κακός
Κρέων,οὐχ ἥδε γὰρ τοιᾷδ᾽ ἐπείληπται νόσῳ;,,732.0,οὐ ὅδε γάρ τοιᾷδ ἐπιλαμβάνω νόσος
Αἵμων,οὔ φησι Θήβης τῆσδ᾽ ὁμόπτολις λεώς.,,733.0,οὐ φημί Θήβη τῆσδ ὁμόπολις λαός
Κρέων,πόλις γὰρ ἡμῖν ἁμὲ χρὴ τάσσειν ἐρεῖ;,,734.0,πόλις γάρ ἐγώ ἐγώ χρή τάσσω ἐρῶ
Αἵμων,ὁρᾷς τόδ᾽ ὡς εἴρηκας ὡς ἄγαν νέος;,735.0,735.0,ὁράω τόδ ὡς ἐρῶ ὡς ἄγαν νέος
Κρέων,ἄλλῳ γὰρ ἢ 'μοὶ χρή με τῆσδ᾽ ἄρχειν χθονός;,,736.0,ἄλλος γάρ ἤ ἐγώ χρή ἐγώ τῆσδ ἄρχω χθών
Αἵμων,πόλις γὰρ οὐκ ἔσθ᾽ ἥτις ἀνδρός ἐσθ᾽ ἑνός.,,737.0,πόλις γάρ οὐ εἰμί ὅστις ἀνήρ εἰμί εἷς
Κρέων,οὐ τοῦ κρατοῦντος ἡ πόλις νομίζεται;,,738.0,οὐ ὁ κρατέω ὁ πόλις νομίζω
Αἵμων,καλῶς γ᾽ ἐρήμης ἂν σὺ γῆς ἄρχοις μόνος.,,739.0,καλός γε ἐρῆμος ἄν σύ γῆ ἄρχω μόνος
Κρέων,"ὅδ᾽, ὡς ἔοικε, τῇ γυναικὶ συμμαχεῖ.",740.0,740.0,ὅδ ὡς ἔοικα ὁ γυνή συμμαχέω
Αἵμων,εἴπερ γυνὴ σύ.  σοῦ γὰρ οὖν προκήδομαι.,,741.0,εἴπερ γυνή σύ  σύ γάρ οὖν προκήδομαι
Κρέων,"ὦ παγκάκιστε, διὰ δίκης ἰὼν πατρί;",,742.0,ὦ πάγκακος διά δίκη εἶμι πατήρ
Αἵμων,οὐ γὰρ δίκαιά σ᾽ ἐξαμαρτάνονθ᾽ ὁρῶ.,,743.0,οὐ γάρ δίκαιος σ ἐξαμαρτάνονθ ὁράω
Κρέων,ἁμαρτάνω γὰρ τὰς ἐμὰς ἀρχὰς σέβων;,,744.0,ἁμαρτάνω γάρ ὁ ἐμός ἀρχή σέβω
Αἵμων,οὐ γὰρ σέβεις τιμάς γε τὰς θεῶν πατῶν.,745.0,745.0,οὐ γάρ σέβω τιμή γε ὁ θεός πατέω
Κρέων,ὦ μιαρὸν ἦθος καὶ γυναικὸς ὕστερον.,,746.0,ὦ μιαρός ἦθος καί γυνή ὕστερος
Αἵμων,οὔ τἂν ἕλοις ἥσσω γε τῶν αἰσχρῶν ἐμέ.,,747.0,οὐ ἄν αἱρέω ἥσσων γε ὁ αἰσχρός ἐγώ
Κρέων,ὁ γοῦν λόγος σοι πᾶς ὑπὲρ κείνης ὅδε.,,748.0,ὁ γοῦν λόγος σύ πᾶς ὑπέρ ἐκεῖνος ὅδε
Αἵμων,"καὶ σοῦ γε κἀμοῦ, καὶ θεῶν τῶν νερτέρων.",,749.0,καί σύ γε ἐγώ καί θεός ὁ νέρτερος
Κρέων,ταύτην ποτ᾽ οὐκ ἔσθ᾽ ὡς ἔτι ζῶσαν γαμεῖς.,750.0,750.0,οὗτος ποτ οὐ εἰμί ὡς ἔτι ζάω γαμέω
Αἵμων,ἣ δ᾽ οὖν θανεῖται καὶ θανοῦσ᾽ ὀλεῖ τινα.,,751.0,ὁ δ οὖν θνήσκω καί θανοῦσ ὄλλυμι τις
Κρέων,ἦ κἀπαπειλῶν ὧδ᾽ ἐπεξέρχει θρασύς;,,752.0,εἰμί ἐπαπειλέω ὧδ ἐπεξέρχει θρασύς
Αἵμων,τίς δ᾽ ἔστ᾽ ἀπειλὴ πρὸς κενὰς γνώμας λέγειν;,,753.0,τις δ εἰμί ἀπειλή πρός κενός γνώμη λέγω
Κρέων,"κλαίων φρενώσεις, ὢν φρενῶν αὐτὸς κενός.",,754.0,κλαίω φρενόω εἰμί φρήν αὐτός κενός
Αἵμων,"εἰ μὴ πατὴρ ἦσθ᾽, εἶπον ἄν σ᾽ οὐκ εὖ φρονεῖν.",755.0,755.0,εἰ μή πατήρ εἰμί εἶπον ἀνά σ οὐ εὖ φρονέω
Κρέων,γυναικὸς ὢν δούλευμα μὴ κώτιλλέ με.,,756.0,γυνή εἰμί δούλευμα μή κωτίλλω ἐγώ
Αἵμων,βούλει λέγειν τι καὶ λέγων μηδὲν κλύειν;,,757.0,βούλομαι λέγω τις καί λέγω μηδείς κλύω
Κρέων,"ἄληθες; ἀλλ᾽ οὐ τόνδ᾽ Ὄλυμπον, ἴσθ᾽ ὅτι,",,758.0,ἀληθής ἀλλ οὐ τόνδ Ὄλυμπος εἰμί ὅτι
Κρέων,χαίρων ἐπὶ ψόγοισι δεννάσεις ἐμέ.,,759.0,χαίρω ἐπί ψόγος δεννάζω ἐγώ
Κρέων,ἄγαγε τὸ μῖσος ὡς κατ᾽ ὄμματ᾽ αὐτίκα,760.0,760.0,ἄγω ὁ μῖσος ὡς κατά ὄμματ αὐτίκα
Κρέων,παρόντι θνῄσκῃ πλησία τῷ νυμφίῳ.,,761.0,πάρειμι θνήσκω πλήσιος ὁ νυμφίος
Αἵμων,"οὐ δῆτ᾽ ἔμοιγε, τοῦτο μὴ δόξῃς ποτέ,",,762.0,οὐ δῆτ ἐγώ οὗτος μή δοκέω ποτέ
Αἵμων,"οὔθ᾽ ἥδ᾽ ὀλεῖται πλησία, σύ τ᾽ οὐδαμὰ",,763.0,οὔθ ἥδ ὄλλυμι πλήσιος σύ τ οὐδαμός
Αἵμων,"τοὐμὸν προσόψει κρᾶτ᾽ ἐν ὀφθαλμοῖς ὁρῶν,",,764.0,ἐμός προσοράω κρᾶτ ἐν ὀφθαλμός ὁράω
Αἵμων,ὡς τοῖς θέλουσι τῶν φίλων μαίνῃ συνών.,765.0,765.0,ὡς ὁ ἐθέλω ὁ φίλος μαίνομαι σύνειμι
Χορός,"ἁνήρ, ἄναξ, βέβηκεν ἐξ ὀργῆς ταχύς:",,766.0,ἀνήρ ἄναξ βαίνω ἐκ ὀργή ταχύς
Χορός,νοῦς δ᾽ ἐστὶ τηλικοῦτος ἀλγήσας βαρύς.,,767.0,νόος δ εἰμί τηλικοῦτος ἀλγέω βαρύς
Κρέων,δράτω:  φρονείτω μεῖζον ἢ κατ᾽ ἄνδρ᾽ ἰών:,,768.0,δράω  φρονέω μέγας ἤ κατά ἄνδρ εἰμί
Κρέων,τὼ δ᾽ οὖν κόρα τώδ᾽ οὐκ ἀπαλλάξει μόρου.,,769.0,ὁ δ οὖν κόρη τώδ οὐ ἀπαλλάσσω μόρος
Χορός,ἄμφω γὰρ αὐτὼ καὶ κατακτεῖναι νοεῖς;,770.0,770.0,ἄμφω γάρ αὐτός καί κατακτείνω νοέω
Κρέων,οὐ τήν γε μὴ θιγοῦσαν:  εὖ γὰρ οὖν λέγεις.,,771.0,οὐ ὁ γε μή θιγγάνω  εὖ γάρ οὖν λέγω
Χορός,μόρῳ δὲ ποίῳ καί σφε βουλεύει κτανεῖν;,,772.0,μόρος δέ ποῖος καί σφεῖς βουλεύω κτείνω
Κρέων,ἄγων ἔρημος ἔνθ᾽ ἂν ᾖ βροτῶν στίβος,,773.0,ἄγω ἐρῆμος εἰμί ἄν εἰμί βροτός στίβος
Κρέων,"κρύψω πετρώδει ζῶσαν ἐν κατώρυχι,",,774.0,κρύπτω πετρώδης ζάω ἐν κατῶρυξ
Κρέων,"φορβῆς τοσοῦτον ὡς ἄγος μόνον προθείς,",775.0,775.0,φορβή τοσοῦτος ὡς ἄγος μόνος προθέω
Κρέων,ὅπως μίασμα πᾶσ᾽ ὑπεκφύγῃ πόλις.,,776.0,ὅπως μίασμα πᾶσ ὑπεκφεύγω πόλις
Κρέων,"κἀκεῖ τὸν Ἅιδην, ὃν μόνον σέβει θεῶν,",,777.0,ἐκεῖ ὁ ᾍδης ὅς μόνος σέβω θεός
Κρέων,"αἰτουμένη που τεύξεται τὸ μὴ θανεῖν,",,778.0,αἰτέω πού τυγχάνω ὁ μή θνήσκω
Κρέων,ἢ γνώσεται γοῦν ἀλλὰ τηνικαῦθ᾽ ὅτι,,779.0,ἤ γιγνώσκω γοῦν ἀλλά τηνικαῦθ ὅτι
Κρέων,πόνος περισσός ἐστι τἀν Ἅιδου σέβειν.,780.0,780.0,πόνος περισσός εἰμί ἐν ᾍδης σέβω
Χορός,"Ἔρως ἀνίκατε μάχαν, Ἔρως, ὃς ἐν κτήμασι πίπτεις,",,781.0,Ἔρως ἀνίκητος μάχη Ἔρως ὅς ἐν κτῆμα πίπτω
Χορός,"ὃς ἐν μαλακαῖς παρειαῖς νεάνιδος ἐννυχεύεις,",,782.0,ὅς ἐν μαλακός παρειά νεᾶνις ἐννυχεύω
Χορός,φοιτᾷς δ᾽ ὑπερπόντιος ἔν τ᾽ ἀγρονόμοις αὐλαῖς:,785.0,785.0,φοιτάω δ ὑπερπόντιος ἐν τ ἀγρονόμος αὐλή
Χορός,καί σ᾽ οὔτ᾽ ἀθανάτων φύξιμος οὐδεὶς,,786.0,καί σ οὔτ ἀθάνατος φύξιμος οὐδείς
Χορός,οὔθ᾽ ἁμερίων σέ γ᾽ ἀνθρώπων.  ὁ δ᾽ ἔχων μέμηνεν.,790.0,790.0,οὔθ ἡμέριος σύ γε ἄνθρωπος  ὁ δ ἔχω μαίνομαι
Χορός,"σὺ καὶ δικαίων ἀδίκους φρένας παρασπᾷς ἐπὶ λώβᾳ,",,791.0,σύ καί δίκαιος ἄδικος φρήν παρασπάω ἐπί λώβη
Χορός,σὺ καὶ τόδε νεῖκος ἀνδρῶν ξύναιμον ἔχεις ταράξας:,,792.0,σύ καί ὅδε νεῖκος ἀνήρ σύναιμος ἔχω ταράσσω
Χορός,νικᾷ δ᾽ ἐναργὴς βλεφάρων ἵμερος εὐλέκτρου,795.0,795.0,νικάω δ ἐναργής βλέφαρον ἵμερος εὔλεκτρος
Χορός,"νύμφας, τῶν μεγάλων πάρεδρος ἐν ἀρχαῖς",,796.0,νύμφη ὁ μέγας πάρεδρος ἐν ἀρχή
Χορός,"θεσμῶν.  ἄμαχος γὰρ ἐμπαίζει θεὸς, Ἀφροδίτα.",800.0,800.0,θεσμός  ἄμαχος γάρ ἐμπαίζω θεός Ἀφροδίτη
Χορός,νῦν δ᾽ ἤδη 'γὼ καὐτὸς θεσμῶν,,801.0,νῦν δ ἤδη ἐγώ αὐτός θεσμός
Χορός,ἔξω φέρομαι τάδ᾽ ὁρῶν ἴσχειν δ᾽,,802.0,ἔξω φέρω τάδ ὁράω ἴσχω δ
Χορός,οὐκέτι πηγὰς δύναμαι δάκρυ,,803.0,οὐκέτι πηγή δύναμαι δάκρυον
Χορός,τὸν παγκοίτην ὅθ᾽ ὁρῶ θάλαμον,,804.0,ὁ παγκοίτης ὅθ ὁράω θάλαμος
Χορός,τήνδ᾽ Ἀντιγόνην ἀνύτουσαν.,805.0,805.0,τήνδ Ἀντιγόνη ἀνύω
Ἀντιγόνη,"ὁρᾶτ᾽ ἔμ᾽, ὦ γᾶς πατρίας πολῖται, τὰν νεάταν ὁδὸν",,806.0,ὁρᾶτ ἐν ὦ γῆ πάτριος πολίτης ὁ νέατος ὁδός
Ἀντιγόνη,"στείχουσαν, νέατον δὲ φέγγος λεύσσουσαν ἀελίου,",,807.0,στείχω νέατος δέ φέγγος λεύσσω ἥλιος
Ἀντιγόνη,κοὔποτ᾽ αὖθις.  ἀλλά μ᾽ ὁ παγκοίτας Ἅιδας ζῶσαν ἄγει,810.0,810.0,κοὔποτ αὖθις  ἀλλά μ ὁ παγκοίτης ᾍδης ζάω ἄγω
Ἀντιγόνη,τὰν Ἀχέροντος,,811.0,ὁ Ἀχέρων
Ἀντιγόνη,"ἀκτάν, οὔθ᾽ ὑμεναίων ἔγκληρον, οὔτ᾽ ἐπινύμφειός",,812.0,ἀκτή οὔθ ὑμέναιος ἔγκληρος οὔτ ἐπινύμφειος
Ἀντιγόνη,"πώ μέ τις ὕμνος ὕμνησεν, ἀλλ᾽ Ἀχέροντι νυμφεύσω.",815.0,815.0,πω ἐγώ τις ὕμνος ὑμνέω ἀλλ Ἀχέρων νυμφεύω
Χορός,οὐκοῦν κλεινὴ καὶ ἔπαινον ἔχουσ᾽,,816.0,οὐκοῦν κλεινός καί ἔπαινος ἔχουσ
Χορός,"ἐς τόδ᾽ ἀπέρχει κεῦθος νεκύων,",,817.0,εἰς τόδ ἀπέρχομαι κεῦθος νέκυς
Χορός,οὔτε φθινάσιν πληγεῖσα νόσοις,,818.0,οὔτε φθινάς πλήσσω νόσος
Χορός,"οὔτε ξιφέων ἐπίχειρα λαχοῦσ᾽,",820.0,820.0,οὔτε ξίφος ἐπίχειρα λαχοῦσ
Χορός,ἀλλ᾽ αὐτόνομος ζῶσα μόνη δὴ,,821.0,ἀλλ αὐτόνομος ζάω μόνος δή
Χορός,θνητῶν Ἅιδην καταβήσει.,,822.0,θνητός ᾍδης καταβαίνω
Ἀντιγόνη,ἤκουσα δὴ λυγρότατον ὀλέσθαι τὰν Φρυγίαν ξέναν,,823.0,ἀκούω δή λυγρός ὄλλυμι ὁ Φρύγιος ξένος
Ἀντιγόνη,"Ταντάλου Σιπύλῳ πρὸς ἄκρῳ, τὰν κισσὸς ὡς ἀτενὴς",825.0,825.0,Τάνταλος Σίπυλος πρός ἄκρος ὁ κισσός ὡς ἀτενής
Ἀντιγόνη,"πετραία βλάστα δάμασεν, καί νιν ὄμβροι τακομέναν,",,826.0,πετραῖος βλάστη δαμάζω καί νιν ὄμβρος τήκω
Ἀντιγόνη,"ὡς φάτις ἀνδρῶν,",,827.0,ὡς φάτις ἀνήρ
